0,90,90.202,90.404,90.6061,90.8081,91.0101,91.2121,91.4141,91.6162,91.8182,92.0202,92.2222,92.4242,92.6263,92.8283,93.0303,93.2323,93.4343,93.6364,93.8384,94.0404,94.2424,94.4444,94.6465,94.8485,95.0505,95.2525,95.4545,95.6566,95.8586,96.0606,96.2626,96.4646,96.6667,96.8687,97.0707,97.2727,97.4747,97.6768,97.8788,98.0808,98.2828,98.4848,98.6869,98.8889,99.0909,99.2929,99.4949,99.697,99.899,100.101,100.303,100.505,100.707,100.909,101.111,101.313,101.515,101.717,101.919,102.121,102.323,102.525,102.727,102.929,103.131,103.333,103.535,103.737,103.939,104.141,104.343,104.545,104.747,104.949,105.152,105.354,105.556,105.758,105.96,106.162,106.364,106.566,106.768,106.97,107.172,107.374,107.576,107.778,107.98,108.182,108.384,108.586,108.788,108.99,109.192,109.394,109.596,109.798,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10101,0.30303,0.505051,0.707071,0.909091,1.11111,1.31313,1.51515,1.71717,1.91919,2.12121,2.32323,2.52525,2.72727,2.92929,3.13131,3.33333,3.53535,3.73737,3.93939,4.14141,4.34343,4.54545,4.74747,4.94949,5.15152,5.35354,5.55556,5.75758,5.9596,6.16162,6.36364,6.56566,6.76768,6.9697,7.17172,7.37374,7.57576,7.77778,7.9798,8.18182,8.38384,8.58586,8.78788,8.9899,9.19192,9.39394,9.59596,9.79798,10
0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82776e-16,2.17535e-15,7.80993e-15,3.36439e-13,1.13647e-11,2.94772e-10,5.90371e-09,9.1622e-08,1.10622e-06,1.04385e-05,7.73986e-05,0.000453868,0.00212145,0.00798046,0.024449,0.0618925,0.131767,0.240925,0.387406,0.56174,0.752422,0.95066,1.15165,1.35343,1.5554,1.75739,1.95939,2.16139,2.36339,2.56539,2.76739,2.96939,3.17139,3.37339,3.57539,3.77739,3.97939,4.18139,4.38339,4.58539,4.78739,4.98939,5.19139,5.39339,5.59539,5.79739,5.99939,6.20139,6.40339,6.60539,6.80738,7.00938,7.21138,7.41338,7.61538,7.81738,8.01938,8.22138,8.42338,8.62538,8.82738,9.02938,9.23138,9.43338,9.63538,9.83738,10.0394
0.020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98232e-15,4.93052e-16,8.10387e-15,1.58903e-13,2.191e-12,2.57227e-11,2.63513e-10,2.36201e-09,1.85527e-08,1.27898e-07,7.75158e-07,4.13805e-06,1.94968e-05,8.12594e-05,0.00030035,0.000987342,0.00289608,0.00760811,0.0179772,0.0383954,0.0745381,0.132369,0.216589,0.329157,0.468627,0.630669,0.809465,0.999272,1.19549,1.39502,1.59606,1.79772,1.9996,2.20155,2.40352,2.6055,2.80748,3.00946,3.21144,3.41342,3.6154,3.81738,4.01936,4.22134,4.42332,4.6253,4.82727,5.02925,5.23123,5.43321,5.63519,5.83717,6.03915,6.24113,6.44311,6.64509,6.84707,7.04905,7.25103,7.45301,7.65499,7.85697,8.05895,8.26092,8.4629,8.66488,8.86686,9.06884,9.27082,9.4728,9.67478,9.87676,10.0787
0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1279e-16,2.8285e-15,-1.90402e-15,9.18098e-15,4.75427e-14,4.56659e-13,3.78195e-12,2.85553e-11,1.96636e-10,1.23587e-09,7.0955e-09,3.72488e-08,1.78978e-07,7.87955e-07,3.18208e-06,1.18019e-05,4.02516e-05,0.000126421,0.000366208,0.000980031,0.00242753,0.00557696,0.0119106,0.0237072,0.0441029,0.0769234,0.126231,0.195637,0.287573,0.402731,0.539923,0.696355,0.868267,1.05165,1.24289,1.43906,1.63812,1.83872,2.04009,2.24181,2.44368,2.6456,2.84755,3.04951,3.25147,3.45343,3.65538,3.85734,4.0593,4.26126,4.46322,4.66518,4.86714,5.0691,5.27106,5.47302,5.67497,5.87693,6.07889,6.28085,6.48281,6.68477,6.88673,7.08869,7.29065,7.49261,7.69456,7.89652,8.09848,8.30044,8.5024,8.70436,8.90632,9.10828,9.31024,9.5122,9.71415,9.91611,10.1181
0.040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82919e-15,7.2182e-16,-8.40429e-16,4.19957e-15,3.58263e-14,2.64459e-13,1.71297e-12,1.04333e-11,5.91088e-11,3.1207e-10,1.53648e-09,7.05932e-09,3.02879e-08,1.21438e-07,4.55349e-07,1.59801e-06,5.25311e-06,1.61894e-05,4.68194e-05,0.000127182,0.000324857,0.000781121,0.00177027,0.00378651,0.00765505,0.0146508,0.0265908,0.0458546,0.0752865,0.117954,0.176778,0.254109,0.351343,0.468671,0.605057,0.758428,0.92603,1.10484,1.29197,1.48489,1.68162,1.88071,2.08116,2.28237,2.48397,2.68576,2.88763,3.08954,3.29147,3.49341,3.69535,3.89728,4.09922,4.30116,4.5031,4.70504,4.90698,5.10892,5.31085,5.51279,5.71473,5.91667,6.11861,6.32055,6.52249,6.72442,6.92636,7.1283,7.33024,7.53218,7.73412,7.93606,8.13799,8.33993,8.54187,8.74381,8.94575,9.14769,9.34963,9.55157,9.7535,9.95544,10.1574
0.0505051,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97921e-16,2.44342e-15,2.24679e-15,2.14881e-16,1.73618e-14,7.94539e-14,4.45132e-13,2.37364e-12,1.20243e-11,5.74164e-11,2.58769e-10,1.10174e-09,4.43334e-09,1.68697e-08,6.07356e-08,2.07009e-07,6.68343e-07,2.04522e-06,5.93591e-06,1.63505e-05,4.27735e-05,0.000106351,0.000251519,0.000566272,0.00121476,0.00248534,0.00485458,0.00906299,0.0161905,0.0277125,0.0455116,0.07182,0.10908,0.159724,0.225905,0.309229,0.410529,0.529755,0.665977,0.817535,0.982261,1.15775,1.34162,1.5317,1.72616,1.92358,2.12289,2.32336,2.52451,2.72604,2.92777,3.1296,3.33147,3.53338,3.73529,3.9372,4.13912,4.34104,4.54296,4.74487,4.94679,5.14871,5.35063,5.55255,5.75446,5.95638,6.1583,6.36022,6.56214,6.76406,6.96597,7.16789,7.36981,7.57173,7.77365,7.97556,8.17748,8.3794,8.58132,8.78324,8.98516,9.18707,9.38899,9.59091,9.79283,9.99475,10.1967
0.0606061,0,0,0,0,0,0,0,0,0,0,-8.58533e-16,-3.18507e-16,-9.69605e-16,2.21424e-15,2.0406e-14,8.35131e-14,4.19638e-13,1.97738e-12,8.84479e-12,3.77298e-11,1.53277e-10,5.93244e-10,2.18851e-09,7.69846e-09,2.5834e-08,8.27396e-08,2.53029e-07,7.39217e-07,2.06412e-06,5.51166e-06,1.40814e-05,3.44407e-05,8.06882e-05,0.000181187,0.000390218,0.000806572,0.00160122,0.00305538,0.00560843,0.00991197,0.0168821,0.0277381,0.0440122,0.0675167,0.100259,0.144301,0.201583,0.273727,0.361863,0.466486,0.587415,0.723804,0.874255,1.03698,1.20999,1.39127,1.57893,1.77133,1.96711,2.16519,2.3648,2.56537,2.76652,2.96801,3.1697,3.37149,3.57334,3.77521,3.9771,4.17899,4.38089,4.58279,4.78468,4.98658,5.18848,5.39038,5.59228,5.79417,5.99607,6.19797,6.39987,6.60176,6.80366,7.00556,7.20746,7.40936,7.61125,7.81315,8.01505,8.21695,8.41884,8.62074,8.82264,9.02454,9.22644,9.42833,9.63023,9.83213,10.034,10.2359
0.0707071,0,0,0,0,0,0,0,-1.38182e-15,3.87264e-15,3.22694e-15,-5.98825e-16,1.48339e-14,6.3824e-14,2.80801e-13,1.2125e-12,4.98599e-12,1.96577e-11,7.42801e-11,2.69004e-10,9.3416e-10,3.11165e-09,9.94577e-09,3.0516e-08,8.99141e-08,2.54513e-07,6.92392e-07,1.81106e-06,4.55661e-06,1.10324e-05,2.57169e-05,5.77422e-05,0.000124943,0.000260675,0.00052468,0.0010194,0.001913,0.00346962,0.00608608,0.0103322,0.0169896,0.0270802,0.041877,0.0628851,0.0917883,0.130358,0.180332,0.24327,0.320414,0.412572,0.520022,0.642508,0.779247,0.929028,1.09033,1.26145,1.44065,1.62628,1.81685,2.01109,2.20794,2.40663,2.60653,2.80722,3.0084,3.20989,3.41156,3.61332,3.81514,4.01699,4.21885,4.42072,4.6226,4.82447,5.02635,5.22823,5.4301,5.63198,5.83386,6.03574,6.23761,6.43949,6.64137,6.84324,7.04512,7.247,7.44888,7.65075,7.85263,8.05451,8.25639,8.45826,8.66014,8.86202,9.0639,9.26577,9.46765,9.66953,9.87141,10.0733,10.2752
0.0808081,0,0,0,0,-9.83885e-16,-2.40112e-16,8.80353e-16,2.92557e-15,9.98279e-15,3.29766e-14,1.53338e-13,6.10378e-13,2.36205e-12,8.79919e-12,3.15367e-11,1.08833e-10,3.6177e-10,1.15859e-09,3.57609e-09,1.06416e-08,3.05398e-08,8.45542e-08,2.25924e-07,5.82773e-07,1.45179e-06,3.49407e-06,8.12736e-06,1.82779e-05,3.97589e-05,8.36867e-05,0.000170522,0.000336513,0.000643465,0.00119279,0.00214457,0.0037419,0.00633968,0.0104358,0.0167011,0.0260023,0.0394128,0.0582028,0.0838059,0.117758,0.161611,0.21683,0.284679,0.366123,0.461741,0.571662,0.695588,0.832787,0.982185,1.14245,1.31211,1.48964,1.67356,1.86252,2.05534,2.25102,2.44877,2.64796,2.84813,3.04895,3.25019,3.45168,3.65333,3.85507,4.05687,4.25869,4.46053,4.66238,4.86424,5.06609,5.26795,5.4698,5.67166,5.87352,6.07537,6.27723,6.47909,6.68095,6.8828,7.08466,7.28652,7.48837,7.69023,7.89209,8.09395,8.2958,8.49766,8.69952,8.90137,9.10323,9.30509,9.50694,9.7088,9.91066,10.1125,10.3144
