0,100
0.0002002,99.9858
0.0004004,100.243
0.000600601,99.3319
0.000800801,99.7643
0.001001,99.8244
0.0012012,99.8595
0.0014014,99.8595
0.0016016,100.083
0.0018018,100.083
0.002002,100.04
0.0022022,100.04
0.0024024,100.04
0.0026026,101.611
0.0028028,101.612
0.003003,99.222
0.0032032,97.1282
0.0034034,97.1283
0.0036036,97.1284
0.0038038,97.1284
0.004004,97.7065
0.0042042,97.7065
0.0044044,97.6363
0.0046046,97.6363
0.0048048,98.9316
0.00500501,98.9366
0.00520521,99.4506
0.00540541,99.4286
0.00560561,98.5667
0.00580581,98.6658
0.00600601,99.5343
0.00620621,99.5135
0.00640641,99.5141
0.00660661,99.5886
0.00680681,99.5886
0.00700701,99.5886
0.00720721,99.4903
0.00740741,99.585
0.00760761,99.5814
0.00780781,99.6993
0.00800801,98.6029
0.00820821,98.6029
0.00840841,98.0969
0.00860861,102.42
0.00880881,102.477
0.00900901,102.407
0.00920921,102.388
0.00940941,102.882
0.00960961,102.893
0.00980981,102.496
0.01001,102.496
0.0102102,102.519
0.0104104,102.541
0.0106106,102.461
0.0108108,102.518
0.011011,102.517
0.0112112,102.534
0.0114114,102.464
0.0116116,102.464
0.0118118,102.437
0.012012,102.604
0.0122122,102.611
0.0124124,102.611
0.0126126,102.588
0.0128128,102.588
0.013013,102.162
0.0132132,102.086
0.0134134,102.072
0.0136136,102.073
0.0138138,103.815
0.014014,103.815
0.0142142,103.653
0.0144144,104.321
0.0146146,104.321
0.0148148,104.627
0.015015,104.734
0.0152152,104.731
0.0154154,104.732
0.0156156,104.733
0.0158158,104.728
0.016016,104.727
0.0162162,104.702
0.0164164,104.618
0.0166166,104.539
0.0168168,104.539
0.017017,103.873
0.0172172,103.872
0.0174174,103.874
0.0176176,100.106
0.0178178,100.106
0.018018,100.106
0.0182182,99.9711
0.0184184,99.8514
0.0186186,99.7763
0.0188188,99.5817
0.019019,99.0711
0.0192192,99.0707
0.0194194,99.5064
0.0196196,99.563
0.0198198,99.5631
0.02002,99.5631
0.0202202,99.5631
0.0204204,99.4552
0.0206206,99.3349
0.0208208,99.3586
0.021021,99.4501
0.0212212,99.4822
0.0214214,99.6934
0.0216216,99.6955
0.0218218,99.4157
0.022022,98.3777
0.0222222,98.3777
0.0224224,98.4769
0.0226226,98.4739
0.0228228,98.4759
0.023023,98.6212
0.0232232,98.5909
0.0234234,98.5685
0.0236236,98.5642
0.0238238,98.4089
0.024024,98.3601
0.0242242,98.6329
0.0244244,98.1278
0.0246246,98.6032
0.0248248,98.6012
0.025025,98.5991
0.0252252,98.5992
0.0254254,98.8281
0.0256256,98.8253
0.0258258,95.2473
0.026026,95.2423
0.0262262,95.2423
0.0264264,95.2856
0.0266266,95.1913
0.0268268,95.1913
0.027027,95.1794
0.0272272,95.1615
0.0274274,95.1614
0.0276276,95.1614
0.0278278,95.9105
0.028028,95.9048
0.0282282,96.5726
0.0284284,96.6391
0.0286286,99.0446
0.0288288,98.9103
0.029029,98.9328
0.0292292,98.9308
0.0294294,98.3562
0.0296296,98.342
0.0298298,98.1491
0.03003,98.0385
0.0302302,97.643
0.0304304,97.643
0.0306306,97.7514
0.0308308,97.8702
0.031031,97.8689
0.0312312,97.8806
0.0314314,97.4716
0.0316316,97.9308
0.0318318,97.9448
0.032032,97.984
0.0322322,97.9407
0.0324324,98.156
0.0326326,98.1557
0.0328328,98.1557
0.033033,98.6163
0.0332332,98.3073
0.0334334,96.6923
0.0336336,95.7021
0.0338338,95.7787
0.034034,95.779
0.0342342,95.8849
0.0344344,95.8848
0.0346346,95.8738
0.0348348,95.873
0.035035,95.8728
0.0352352,95.8282
0.0354354,95.8223
0.0356356,95.8411
0.0358358,96.0342
0.036036,96.7277
0.0362362,96.7256
0.0364364,96.857
0.0366366,96.8915
0.0368368,98.2743
0.037037,98.4934
0.0372372,98.8174
0.0374374,98.7572
0.0376376,98.7587
0.0378378,98.646
0.038038,99.3617
0.0382382,99.1735
0.0384384,99.1621
0.0386386,99.1621
0.0388388,100.078
0.039039,100.088
0.0392392,100.088
0.0394394,100.101
0.0396396,100.061
0.0398398,100.056
0.04004,99.8268
0.0402402,99.828
0.0404404,100.355
0.0406406,101.155
0.0408408,101.126
0.041041,99.7427
0.0412412,99.5685
0.0414414,99.5688
0.0416416,99.5772
0.0418418,100.431
0.042042,100.431
0.0422422,100.431
0.0424424,100.431
0.0426426,100.427
0.0428428,100.197
0.043043,100.217
0.0432432,100.217
0.0434434,99.9931
0.0436436,99.9893
0.0438438,100.87
0.044044,101.01
0.0442442,101.01
0.0444444,101.008
0.0446446,101.151
0.0448448,101.16
0.045045,101.337
0.0452452,101.327
0.0454454,101.327
0.0456456,100.13
0.0458458,100.13
0.046046,100.13
0.0462462,100.288
0.0464464,100.292
0.0466466,99.945
0.0468468,99.6019
0.047047,100.651
0.0472472,100.651
0.0474474,100.649
0.0476476,100.649
0.0478478,100.668
0.048048,100.609
0.0482482,100.286
0.0484484,99.9906
0.0486486,99.9906
0.0488488,99.9919
0.049049,99.992
0.0492492,99.9852
0.0494494,99.9872
0.0496496,99.9873
0.0498498,99.9883
0.0500501,99.9675
0.0502503,100.039
0.0504505,99.7359
0.0506507,100.258
0.0508509,100.258
0.0510511,100.356
0.0512513,100.356
0.0514515,100.002
0.0516517,100.002
0.0518519,100.002
0.0520521,100.042
0.0522523,99.8711
0.0524525,99.8712
0.0526527,99.7592
0.0528529,102.675
0.0530531,102.539
0.0532533,102.539
0.0534535,103.194
0.0536537,103.194
0.0538539,103.358
0.0540541,103.338
0.0542543,104.469
0.0544545,103.283
0.0546547,103.284
0.0548549,103.283
0.0550551,103.297
0.0552553,103.297
0.0554555,103.164
0.0556557,98.5033
0.0558559,98.3055
0.0560561,98.247
0.0562563,98.2461
0.0564565,98.4179
0.0566567,98.3484
0.0568569,98.3515
0.0570571,98.4222
0.0572573,98.209
0.0574575,98.2024
0.0576577,98.2022
0.0578579,98.2155
0.0580581,97.8146
0.0582583,97.7787
0.0584585,96.4896
0.0586587,96.4888
0.0588589,96.0392
0.0590591,96.0392
0.0592593,96.0393
0.0594595,96.0361
0.0596597,96.0361
0.0598599,96.0361
0.0600601,96.0361
0.0602603,95.7499
0.0604605,96.4163
0.0606607,96.3412
0.0608609,96.3412
0.0610611,96.3437
0.0612613,97.2066
0.0614615,97.186
0.0616617,97.1849
0.0618619,97.1849
0.0620621,97.4441
0.0622623,97.4441
0.0624625,98.0842
0.0626627,98.9477
0.0628629,98.9478
0.0630631,98.5461
0.0632633,98.5413
0.0634635,98.5413
0.0636637,98.4836
0.0638639,98.3812
0.0640641,98.3875
0.0642643,97.7513
0.0644645,97.7424
0.0646647,97.7364
0.0648649,97.7365
0.0650651,97.6911
0.0652653,97.3498
0.0654655,97.5264
0.0656657,97.5409
0.0658659,97.5409
0.0660661,97.5409
0.0662663,97.5401
0.0664665,97.5401
0.0666667,97.6963
0.0668669,97.6932
0.0670671,97.694
0.0672673,97.6945
0.0674675,96.2233
0.0676677,96.2254
0.0678679,96.2265
0.0680681,96.4969
0.0682683,96.5977
0.0684685,96.5974
0.0686687,98.3123
0.0688689,98.3123
0.0690691,98.5145
0.0692693,98.6287
0.0694695,98.6284
0.0696697,98.7789
0.0698699,99.4257
0.0700701,99.498
0.0702703,99.5811
0.0704705,99.5336
0.0706707,99.5336
0.0708709,99.3798
0.0710711,99.23
0.0712713,99.23
0.0714715,99.2079
0.0716717,99.4403
0.0718719,98.9984
0.0720721,98.9915
0.0722723,100.909
0.0724725,100.909
0.0726727,100.908
0.0728729,100.908
0.0730731,100.895
0.0732733,100.324
0.0734735,100.325
0.0736737,100.324
0.0738739,100.791
0.0740741,100.791
0.0742743,100.792
0.0744745,100.793
0.0746747,100.831
0.0748749,100.842
0.0750751,100.799
0.0752753,100.799
0.0754755,100.801
0.0756757,100.812
0.0758759,100.807
0.0760761,99.9467
0.0762763,99.9517
0.0764765,99.9486
0.0766767,99.9486
0.0768769,100.034
0.0770771,100.029
0.0772773,99.185
0.0774775,99.184
0.0776777,99.1839
0.0778779,99.1839
0.0780781,99.2188
0.0782783,99.2329
0.0784785,99.2348
0.0786787,99.2515
0.0788789,99.4687
0.0790791,99.4682
0.0792793,99.4683
0.0794795,98.7933
0.0796797,98.4525
0.0798799,98.4214
0.0800801,98.4214
0.0802803,98.4218
0.0804805,98.4179
0.0806807,98.417
0.0808809,98.5915
0.0810811,98.5539
0.0812813,97.936
0.0814815,97.9363
0.0816817,97.9356
0.0818819,97.9819
0.0820821,97.9507
0.0822823,98.1676
0.0824825,97.6422
0.0826827,97.6434
0.0828829,97.6451
0.0830831,97.6451
0.0832833,97.647
0.0834835,97.1766
0.0836837,97.1415
0.0838839,96.4229
0.0840841,96.4229
0.0842843,99.1555
0.0844845,98.1003
0.0846847,98.1001
0.0848849,98.0762
0.0850851,95.3779
0.0852853,95.3773
0.0854855,95.1873
0.0856857,96.2795
0.0858859,96.2796
0.0860861,95.6026
0.0862863,95.8418
0.0864865,95.8122
0.0866867,95.8122
0.0868869,95.8123
0.0870871,98.7035
0.0872873,98.5953
0.0874875,98.5953
0.0876877,97.4286
0.0878879,96.3473
0.0880881,96.3612
0.0882883,96.6167
0.0884885,96.642
0.0886887,95.7538
0.0888889,96.0143
0.0890891,96.0143
0.0892893,95.9755
0.0894895,95.782
0.0896897,95.7806
0.0898899,96.1139
0.0900901,96.3773
0.0902903,96.1607
0.0904905,96.2628
0.0906907,95.9396
0.0908909,95.8238
0.0910911,94.9003
0.0912913,94.6622
0.0914915,94.6811
0.0916917,95.7841
0.0918919,95.7881
0.0920921,96.4155
0.0922923,95.6447
0.0924925,96.105
0.0926927,96.7774
0.0928929,96.7764
0.0930931,96.6118
0.0932933,96.9635
0.0934935,96.9613
0.0936937,95.0854
0.0938939,95.184
0.0940941,95.2817
0.0942943,93.1772
0.0944945,93.1761
0.0946947,93.0596
0.0948949,93.1712
0.0950951,92.3181
0.0952953,92.3258
0.0954955,92.4509
0.0956957,92.4713
0.0958959,92.4713
0.0960961,92.4713
0.0962963,92.4713
0.0964965,92.5002
0.0966967,92.5026
0.0968969,93.0706
0.0970971,92.4318
0.0972973,92.8264
0.0974975,92.8168
0.0976977,92.7721
0.0978979,93.2106
0.0980981,93.3453
0.0982983,93.3597
0.0984985,93.3591
0.0986987,93.1184
0.0988989,93.1196
0.0990991,93.1433
0.0992993,93.1433
0.0994995,93.1433
0.0996997,91.9465
0.0998999,92.8794
0.1001,93.3177
0.1003,93.103
0.100501,93.0952
0.100701,92.5923
0.100901,92.5922
0.101101,92.9204
0.101301,92.9187
0.101502,92.9186
0.101702,92.6636
0.101902,92.6475
0.102102,92.6255
0.102302,92.6065
0.102503,93.5101
0.102703,93.4402
0.102903,93.4605
0.103103,97.9894
0.103303,97.9949
0.103504,98.0086
0.103704,97.9476
0.103904,97.946
0.104104,97.9459
0.104304,97.9375
0.104505,97.9375
0.104705,97.9028
0.104905,97.9109
0.105105,97.9322
0.105305,98.0164
0.105506,98.014
0.105706,98.3635
0.105906,99.6375
0.106106,99.6325
0.106306,99.5488
0.106507,99.548
0.106707,99.5318
0.106907,98.4724
0.107107,98.4769
0.107307,98.4756
0.107508,98.4818
0.107708,98.4905
0.107908,98.5433
0.108108,97.7571
0.108308,97.7536
0.108509,97.7531
0.108709,97.7338
0.108909,97.7338
0.109109,97.7336
0.109309,97.7325
0.10951,97.0203
0.10971,96.9998
0.10991,96.9999
0.11011,96.5696
0.11031,96.5696
0.110511,96.5233
0.110711,96.5233
0.110911,96.5233
0.111111,98.163
0.111311,98.1707
0.111512,98.0422
0.111712,98.0422
0.111912,96.9233
