,toMaturity,strike,midPrice
264,0.049315068493150684,205.0,20.125
265,0.049315068493150684,210.0,15.325
266,0.049315068493150684,215.0,10.8
267,0.049315068493150684,220.0,6.8
268,0.049315068493150684,225.0,3.7
269,0.049315068493150684,230.0,1.72
270,0.049315068493150684,235.0,0.72
271,0.049315068493150684,240.0,0.31
272,0.049315068493150684,245.0,0.14
273,0.049315068493150684,250.0,0.065
274,0.049315068493150684,255.0,0.04
275,0.049315068493150684,260.0,0.03
276,0.049315068493150684,265.0,0.015
277,0.049315068493150684,270.0,0.015
278,0.049315068493150684,275.0,0.015
279,0.049315068493150684,280.0,0.01
280,0.049315068493150684,285.0,0.01
281,0.049315068493150684,290.0,0.01
282,0.049315068493150684,295.0,0.01
283,0.049315068493150684,300.0,0.01
315,0.0684931506849315,135.0,89.85
316,0.0684931506849315,140.0,84.875
317,0.0684931506849315,145.0,79.875
318,0.0684931506849315,150.0,74.9
319,0.0684931506849315,155.0,69.925
320,0.0684931506849315,175.0,50.05
321,0.0684931506849315,180.0,45.05
322,0.0684931506849315,185.0,40.075
323,0.0684931506849315,190.0,35.175
324,0.0684931506849315,195.0,30.25
325,0.0684931506849315,200.0,25.225
326,0.0684931506849315,205.0,20.5
327,0.0684931506849315,210.0,15.8
328,0.0684931506849315,215.0,11.425
329,0.0684931506849315,220.0,7.6
330,0.0684931506849315,225.0,4.525
331,0.0684931506849315,230.0,2.415
332,0.0684931506849315,235.0,1.185
333,0.0684931506849315,240.0,0.565
334,0.0684931506849315,245.0,0.28
335,0.0684931506849315,250.0,0.15000000000000002
336,0.0684931506849315,255.0,0.08
337,0.0684931506849315,260.0,0.05
338,0.0684931506849315,265.0,0.025
339,0.0684931506849315,270.0,0.025
340,0.0684931506849315,275.0,0.02
341,0.0684931506849315,280.0,0.015
342,0.0684931506849315,285.0,0.015
343,0.0684931506849315,290.0,0.01
344,0.0684931506849315,295.0,0.01
345,0.0684931506849315,300.0,0.005
380,0.08767123287671233,105.0,119.825
381,0.08767123287671233,150.0,75.05
382,0.08767123287671233,160.0,65.07499999999999
383,0.08767123287671233,165.0,60.1
384,0.08767123287671233,170.0,55.224999999999994
385,0.08767123287671233,180.0,45.225
386,0.08767123287671233,185.0,40.25
387,0.08767123287671233,190.0,35.400000000000006
388,0.08767123287671233,195.0,30.525
389,0.08767123287671233,200.0,25.625
390,0.08767123287671233,205.0,20.85
391,0.08767123287671233,210.0,16.25
392,0.08767123287671233,215.0,12.0
393,0.08767123287671233,220.0,8.3
394,0.08767123287671233,225.0,5.275
395,0.08767123287671233,230.0,3.05
396,0.08767123287671233,235.0,1.6549999999999998
397,0.08767123287671233,240.0,0.855
398,0.08767123287671233,245.0,0.45
399,0.08767123287671233,250.0,0.245
400,0.08767123287671233,255.0,0.14
401,0.08767123287671233,260.0,0.07500000000000001
402,0.08767123287671233,265.0,0.060000000000000005
403,0.08767123287671233,270.0,0.045
404,0.08767123287671233,300.0,0.015
425,0.10684931506849316,5.0,219.325
426,0.10684931506849316,10.0,214.4
427,0.10684931506849316,20.0,209.14999999999998
428,0.10684931506849316,30.0,194.525
429,0.10684931506849316,50.0,174.625
430,0.10684931506849316,55.0,172.875
431,0.10684931506849316,60.0,164.675
432,0.10684931506849316,65.0,159.675
433,0.10684931506849316,70.0,159.60000000000002
434,0.10684931506849316,75.0,149.72500000000002
435,0.10684931506849316,80.0,144.775
436,0.10684931506849316,85.0,112.125
437,0.10684931506849316,90.0,134.875
438,0.10684931506849316,95.0,129.89999999999998
439,0.10684931506849316,100.0,124.92500000000001
440,0.10684931506849316,105.0,119.95
441,0.10684931506849316,110.0,114.92500000000001
442,0.10684931506849316,115.0,110.05
443,0.10684931506849316,120.0,105.07499999999999
444,0.10684931506849316,125.0,100.125
445,0.10684931506849316,130.0,95.1
446,0.10684931506849316,135.0,90.15
447,0.10684931506849316,140.0,85.125
448,0.10684931506849316,145.0,80.2
449,0.10684931506849316,150.0,75.225
450,0.10684931506849316,155.0,70.25
451,0.10684931506849316,160.0,65.3
452,0.10684931506849316,165.0,60.375
453,0.10684931506849316,170.0,55.375
454,0.10684931506849316,175.0,50.400000000000006
455,0.10684931506849316,180.0,45.475
456,0.10684931506849316,185.0,40.525000000000006
457,0.10684931506849316,190.0,35.625
458,0.10684931506849316,195.0,30.75
459,0.10684931506849316,200.0,25.925
460,0.10684931506849316,205.0,21.25
461,0.10684931506849316,210.0,16.775
462,0.10684931506849316,215.0,12.675
463,0.10684931506849316,220.0,9.0
464,0.10684931506849316,225.0,6.0
465,0.10684931506849316,230.0,3.75
466,0.10684931506849316,235.0,2.18
467,0.10684931506849316,240.0,1.225
468,0.10684931506849316,245.0,0.6799999999999999
469,0.10684931506849316,250.0,0.39
470,0.10684931506849316,255.0,0.235
471,0.10684931506849316,260.0,0.14500000000000002
472,0.10684931506849316,265.0,0.08499999999999999
473,0.10684931506849316,270.0,0.065
474,0.10684931506849316,275.0,0.05
475,0.10684931506849316,280.0,0.035
476,0.10684931506849316,285.0,0.03
477,0.10684931506849316,290.0,0.015
478,0.10684931506849316,295.0,0.02
479,0.10684931506849316,300.0,0.015
480,0.10684931506849316,305.0,0.015
481,0.10684931506849316,310.0,0.005
482,0.10684931506849316,315.0,0.01
483,0.10684931506849316,320.0,0.01
484,0.10684931506849316,325.0,0.01
485,0.10684931506849316,330.0,0.01
486,0.10684931506849316,335.0,0.01
487,0.10684931506849316,340.0,0.005
488,0.10684931506849316,350.0,0.005
548,0.12602739726027398,155.0,70.80000000000001
549,0.12602739726027398,175.0,50.95
550,0.12602739726027398,205.0,21.625
551,0.12602739726027398,210.0,16.775
552,0.12602739726027398,220.0,9.825
553,0.12602739726027398,225.0,6.5
554,0.12602739726027398,230.0,4.125
555,0.12602739726027398,235.0,2.775
556,0.12602739726027398,240.0,1.495
557,0.12602739726027398,245.0,0.86
558,0.12602739726027398,250.0,0.515
559,0.12602739726027398,255.0,0.275
560,0.12602739726027398,260.0,0.19
561,0.12602739726027398,265.0,0.13
572,0.18356164383561643,5.0,219.5
573,0.18356164383561643,10.0,218.725
574,0.18356164383561643,15.0,214.675
575,0.18356164383561643,20.0,202.9
576,0.18356164383561643,25.0,199.7
577,0.18356164383561643,30.0,186.45
578,0.18356164383561643,35.0,187.425
579,0.18356164383561643,40.0,191.15
580,0.18356164383561643,45.0,177.725
581,0.18356164383561643,50.0,174.875
582,0.18356164383561643,55.0,169.95
583,0.18356164383561643,60.0,165.025
584,0.18356164383561643,65.0,160.075
585,0.18356164383561643,70.0,155.075
586,0.18356164383561643,75.0,150.125
587,0.18356164383561643,80.0,145.225
588,0.18356164383561643,85.0,140.25
589,0.18356164383561643,90.0,135.325
590,0.18356164383561643,95.0,130.35
591,0.18356164383561643,100.0,125.375
592,0.18356164383561643,105.0,120.525
593,0.18356164383561643,110.0,115.475
594,0.18356164383561643,115.0,110.55
595,0.18356164383561643,120.0,105.6
596,0.18356164383561643,125.0,100.67500000000001
597,0.18356164383561643,130.0,95.725
598,0.18356164383561643,135.0,90.775
599,0.18356164383561643,140.0,85.85
600,0.18356164383561643,145.0,80.92500000000001
601,0.18356164383561643,150.0,75.975
602,0.18356164383561643,155.0,71.07499999999999
603,0.18356164383561643,160.0,66.125
604,0.18356164383561643,165.0,61.150000000000006
605,0.18356164383561643,170.0,56.275000000000006
606,0.18356164383561643,175.0,51.375
607,0.18356164383561643,180.0,46.425
608,0.18356164383561643,185.0,41.55
609,0.18356164383561643,190.0,36.7
610,0.18356164383561643,195.0,31.95
611,0.18356164383561643,200.0,27.35
612,0.18356164383561643,205.0,22.875
613,0.18356164383561643,210.0,18.675
614,0.18356164383561643,215.0,14.774999999999999
615,0.18356164383561643,220.0,11.3
616,0.18356164383561643,225.0,8.350000000000001
617,0.18356164383561643,230.0,5.9
618,0.18356164383561643,235.0,4.0
619,0.18356164383561643,240.0,2.63
620,0.18356164383561643,245.0,1.6949999999999998
621,0.18356164383561643,250.0,1.0750000000000002
622,0.18356164383561643,255.0,0.69
623,0.18356164383561643,260.0,0.45
624,0.18356164383561643,265.0,0.31
625,0.18356164383561643,270.0,0.215
626,0.18356164383561643,275.0,0.155
627,0.18356164383561643,280.0,0.11499999999999999
628,0.18356164383561643,285.0,0.09
629,0.18356164383561643,290.0,0.07
630,0.18356164383561643,295.0,0.060000000000000005
631,0.18356164383561643,300.0,0.045
632,0.18356164383561643,305.0,0.04
633,0.18356164383561643,310.0,0.025
634,0.18356164383561643,315.0,0.025
635,0.18356164383561643,320.0,0.03
636,0.18356164383561643,325.0,0.025
637,0.18356164383561643,330.0,0.02
638,0.18356164383561643,335.0,0.015
639,0.18356164383561643,340.0,0.005
640,0.18356164383561643,345.0,0.02
641,0.18356164383561643,350.0,0.005
642,0.18356164383561643,355.0,0.015
643,0.18356164383561643,360.0,0.015
644,0.18356164383561643,365.0,0.01
645,0.18356164383561643,370.0,0.01
646,0.18356164383561643,375.0,0.055
647,0.18356164383561643,380.0,0.005
714,0.27945205479452057,105.0,120.875
715,0.27945205479452057,110.0,115.925
716,0.27945205479452057,115.0,111.05
717,0.27945205479452057,120.0,105.925
718,0.27945205479452057,125.0,101.17500000000001
719,0.27945205479452057,130.0,96.17500000000001
720,0.27945205479452057,135.0,91.30000000000001
721,0.27945205479452057,140.0,86.425
722,0.27945205479452057,145.0,81.5
723,0.27945205479452057,150.0,76.675
724,0.27945205479452057,155.0,71.725
725,0.27945205479452057,160.0,66.82499999999999
726,0.27945205479452057,165.0,61.925
727,0.27945205479452057,170.0,57.125
728,0.27945205479452057,175.0,52.325
729,0.27945205479452057,180.0,47.525
730,0.27945205479452057,185.0,42.75
731,0.27945205479452057,190.0,38.15
732,0.27945205479452057,195.0,33.625
733,0.27945205479452057,200.0,29.299999999999997
734,0.27945205479452057,205.0,25.15
735,0.27945205479452057,210.0,21.25
736,0.27945205479452057,215.0,17.65
737,0.27945205479452057,220.0,14.4
738,0.27945205479452057,225.0,11.5
739,0.27945205479452057,230.0,9.0
740,0.27945205479452057,235.0,6.875
741,0.27945205479452057,240.0,5.15
742,0.27945205479452057,245.0,3.8
743,0.27945205479452057,250.0,2.77
744,0.27945205479452057,255.0,1.995
745,0.27945205479452057,260.0,1.44
746,0.27945205479452057,265.0,1.04
747,0.27945205479452057,270.0,0.755
748,0.27945205479452057,275.0,0.5549999999999999
749,0.27945205479452057,280.0,0.41500000000000004
750,0.27945205479452057,285.0,0.315
751,0.27945205479452057,290.0,0.235
752,0.27945205479452057,295.0,0.185
753,0.27945205479452057,300.0,0.14500000000000002
754,0.27945205479452057,305.0,0.12
755,0.27945205479452057,310.0,0.1
756,0.27945205479452057,315.0,0.075
757,0.27945205479452057,320.0,0.07
758,0.27945205479452057,325.0,0.05500000000000001
759,0.27945205479452057,330.0,0.05500000000000001
760,0.27945205479452057,335.0,0.045000000000000005
761,0.27945205479452057,340.0,0.04
762,0.27945205479452057,345.0,0.034999999999999996
763,0.27945205479452057,350.0,0.035
764,0.27945205479452057,355.0,0.035
765,0.27945205479452057,360.0,0.035
766,0.27945205479452057,365.0,0.025
767,0.27945205479452057,370.0,0.025
768,0.27945205479452057,375.0,0.02
769,0.27945205479452057,380.0,0.015
807,0.3561643835616438,5.0,222.225
808,0.3561643835616438,40.0,191.1
809,0.3561643835616438,45.0,180.125
810,0.3561643835616438,50.0,179.97500000000002
811,0.3561643835616438,55.0,170.325
812,0.3561643835616438,60.0,165.375
813,0.3561643835616438,65.0,158.275
814,0.3561643835616438,70.0,155.6
815,0.3561643835616438,75.0,161.325
816,0.3561643835616438,80.0,145.77499999999998
817,0.3561643835616438,85.0,140.85
818,0.3561643835616438,90.0,134.7
819,0.3561643835616438,95.0,129.375
820,0.3561643835616438,100.0,126.175
821,0.3561643835616438,105.0,121.25
822,0.3561643835616438,110.0,116.4
823,0.3561643835616438,115.0,111.525
824,0.3561643835616438,120.0,106.575
825,0.3561643835616438,125.0,101.69999999999999
826,0.3561643835616438,130.0,96.825
827,0.3561643835616438,135.0,91.9
828,0.3561643835616438,140.0,87.025
829,0.3561643835616438,145.0,82.15
830,0.3561643835616438,150.0,77.275
831,0.3561643835616438,155.0,72.45
832,0.3561643835616438,160.0,67.575
833,0.3561643835616438,165.0,62.75
834,0.3561643835616438,170.0,57.974999999999994
835,0.3561643835616438,175.0,53.275000000000006
836,0.3561643835616438,180.0,48.475
837,0.3561643835616438,185.0,43.875
838,0.3561643835616438,190.0,39.375
839,0.3561643835616438,195.0,35.0
840,0.3561643835616438,200.0,30.799999999999997
841,0.3561643835616438,205.0,26.75
842,0.3561643835616438,210.0,23.0
843,0.3561643835616438,215.0,19.450000000000003
844,0.3561643835616438,220.0,16.225
845,0.3561643835616438,225.0,13.325
846,0.3561643835616438,230.0,10.8
847,0.3561643835616438,235.0,8.575
848,0.3561643835616438,240.0,6.725
849,0.3561643835616438,245.0,5.225
850,0.3561643835616438,250.0,4.0
851,0.3561643835616438,260.0,2.2800000000000002
852,0.3561643835616438,270.0,1.3
853,0.3561643835616438,280.0,0.75
854,0.3561643835616438,290.0,0.45499999999999996
855,0.3561643835616438,300.0,0.29000000000000004
856,0.3561643835616438,310.0,0.185
857,0.3561643835616438,320.0,0.135
858,0.3561643835616438,330.0,0.1
859,0.3561643835616438,340.0,0.075
860,0.3561643835616438,350.0,0.060000000000000005
861,0.3561643835616438,360.0,0.065
862,0.3561643835616438,370.0,0.05
863,0.3561643835616438,380.0,0.03
924,0.4301369863013699,110.0,116.85
925,0.4301369863013699,115.0,112.0
926,0.4301369863013699,120.0,107.1
927,0.4301369863013699,125.0,102.275
928,0.4301369863013699,130.0,97.375
929,0.4301369863013699,135.0,92.525
930,0.4301369863013699,140.0,87.675
931,0.4301369863013699,145.0,82.85
932,0.4301369863013699,150.0,78.0
933,0.4301369863013699,155.0,73.225
934,0.4301369863013699,160.0,68.425
935,0.4301369863013699,165.0,63.65
936,0.4301369863013699,170.0,58.925
937,0.4301369863013699,175.0,54.2
938,0.4301369863013699,180.0,49.55
939,0.4301369863013699,185.0,45.05
940,0.4301369863013699,190.0,40.625
941,0.4301369863013699,195.0,36.35
942,0.4301369863013699,200.0,32.225
943,0.4301369863013699,205.0,28.275
944,0.4301369863013699,210.0,24.575
945,0.4301369863013699,215.0,21.1
946,0.4301369863013699,220.0,17.9
947,0.4301369863013699,225.0,15.0
948,0.4301369863013699,230.0,12.4
949,0.4301369863013699,235.0,10.125
950,0.4301369863013699,240.0,8.175
951,0.4301369863013699,245.0,6.525
952,0.4301369863013699,250.0,5.175
953,0.4301369863013699,255.0,4.05
954,0.4301369863013699,260.0,3.1500000000000004
955,0.4301369863013699,265.0,2.465
956,0.4301369863013699,270.0,1.9
957,0.4301369863013699,275.0,1.48
958,0.4301369863013699,280.0,1.1549999999999998
959,0.4301369863013699,285.0,0.9
960,0.4301369863013699,290.0,0.71
961,0.4301369863013699,295.0,0.565
962,0.4301369863013699,300.0,0.45999999999999996
963,0.4301369863013699,305.0,0.365
964,0.4301369863013699,310.0,0.29500000000000004
965,0.4301369863013699,315.0,0.245
966,0.4301369863013699,320.0,0.20500000000000002
967,0.4301369863013699,325.0,0.175
968,0.4301369863013699,330.0,0.15000000000000002
969,0.4301369863013699,335.0,0.135
970,0.4301369863013699,340.0,0.115
1007,0.6054794520547945,5.0,219.52499999999998
1008,0.6054794520547945,40.0,185.35000000000002
1009,0.6054794520547945,45.0,180.5
1010,0.6054794520547945,50.0,175.64999999999998
1011,0.6054794520547945,55.0,170.8
1012,0.6054794520547945,60.0,165.95
1013,0.6054794520547945,65.0,160.1
1014,0.6054794520547945,70.0,156.22500000000002
1015,0.6054794520547945,75.0,151.375
1016,0.6054794520547945,80.0,146.55
1017,0.6054794520547945,85.0,141.675
1018,0.6054794520547945,90.0,136.9
1019,0.6054794520547945,95.0,132.025
1020,0.6054794520547945,100.0,127.225
1021,0.6054794520547945,105.0,122.4
1022,0.6054794520547945,110.0,117.55000000000001
1023,0.6054794520547945,115.0,112.75
1024,0.6054794520547945,120.0,107.94999999999999
1025,0.6054794520547945,125.0,103.15
1026,0.6054794520547945,130.0,98.275
1027,0.6054794520547945,135.0,93.575
1028,0.6054794520547945,140.0,88.80000000000001
1029,0.6054794520547945,145.0,84.05000000000001
1030,0.6054794520547945,150.0,79.2
1031,0.6054794520547945,155.0,74.625
1032,0.6054794520547945,160.0,69.94999999999999
1033,0.6054794520547945,165.0,65.225
1034,0.6054794520547945,170.0,60.675
1035,0.6054794520547945,175.0,56.175
1036,0.6054794520547945,180.0,51.775000000000006
1037,0.6054794520547945,185.0,47.474999999999994
1038,0.6054794520547945,190.0,43.275
1039,0.6054794520547945,195.0,39.225
1040,0.6054794520547945,200.0,35.3
1041,0.6054794520547945,205.0,31.549999999999997
1042,0.6054794520547945,210.0,28.025
1043,0.6054794520547945,215.0,24.675
1044,0.6054794520547945,220.0,21.575
1045,0.6054794520547945,225.0,18.65
1046,0.6054794520547945,230.0,16.1
1047,0.6054794520547945,235.0,13.75
1048,0.6054794520547945,240.0,11.675
1049,0.6054794520547945,245.0,9.8
1050,0.6054794520547945,250.0,8.175
1051,0.6054794520547945,260.0,5.625
1052,0.6054794520547945,270.0,3.8
1053,0.6054794520547945,280.0,2.545
1054,0.6054794520547945,290.0,1.7
1055,0.6054794520547945,300.0,1.1549999999999998
1056,0.6054794520547945,310.0,0.79
1057,0.6054794520547945,320.0,0.55
1058,0.6054794520547945,330.0,0.4
1059,0.6054794520547945,340.0,0.30000000000000004
1060,0.6054794520547945,350.0,0.235
1119,0.7589041095890411,105.0,121.69999999999999
1120,0.7589041095890411,110.0,118.35
1121,0.7589041095890411,115.0,113.57499999999999
1122,0.7589041095890411,120.0,108.82499999999999
1123,0.7589041095890411,125.0,104.05
1124,0.7589041095890411,130.0,102.075
1125,0.7589041095890411,140.0,89.875
1126,0.7589041095890411,145.0,85.19999999999999
1127,0.7589041095890411,150.0,80.575
1128,0.7589041095890411,155.0,75.92500000000001
1129,0.7589041095890411,160.0,71.325
1130,0.7589041095890411,165.0,66.8
1131,0.7589041095890411,170.0,62.3
1132,0.7589041095890411,175.0,57.975
1133,0.7589041095890411,180.0,53.650000000000006
1134,0.7589041095890411,185.0,49.5
1135,0.7589041095890411,190.0,45.425
1136,0.7589041095890411,195.0,41.525000000000006
1137,0.7589041095890411,200.0,37.725
1138,0.7589041095890411,205.0,34.125
1139,0.7589041095890411,210.0,30.675
1140,0.7589041095890411,215.0,27.425
1141,0.7589041095890411,220.0,24.375
1142,0.7589041095890411,225.0,21.525
1143,0.7589041095890411,230.0,18.950000000000003
1144,0.7589041095890411,235.0,16.549999999999997
1145,0.7589041095890411,240.0,14.375
1146,0.7589041095890411,245.0,12.425
1147,0.7589041095890411,250.0,10.675
1148,0.7589041095890411,255.0,9.125
1149,0.7589041095890411,260.0,7.775
1150,0.7589041095890411,265.0,6.6
1151,0.7589041095890411,270.0,5.575
1152,0.7589041095890411,275.0,4.725
1153,0.7589041095890411,280.0,3.9749999999999996
1154,0.7589041095890411,285.0,3.325
1155,0.7589041095890411,290.0,2.82
1156,0.7589041095890411,295.0,2.37
1157,0.7589041095890411,300.0,1.9949999999999999
1158,0.7589041095890411,305.0,1.6749999999999998
1159,0.7589041095890411,310.0,1.4249999999999998
1160,0.7589041095890411,315.0,1.21
1161,0.7589041095890411,320.0,1.04
1162,0.7589041095890411,325.0,0.89
1163,0.7589041095890411,330.0,0.77
1164,0.7589041095890411,340.0,0.5700000000000001
1165,0.7589041095890411,350.0,0.44
1206,0.8547945205479452,5.0,219.125
1207,0.8547945205479452,50.0,175.55
1208,0.8547945205479452,55.0,169.675
1209,0.8547945205479452,60.0,174.0
1210,0.8547945205479452,65.0,161.15
1211,0.8547945205479452,70.0,162.8
1212,0.8547945205479452,75.0,150.625
1213,0.8547945205479452,80.0,143.5
1214,0.8547945205479452,85.0,141.8
1215,0.8547945205479452,90.0,137.77499999999998
1216,0.8547945205479452,95.0,132.275
1217,0.8547945205479452,100.0,128.05
1218,0.8547945205479452,105.0,118.2
1219,0.8547945205479452,110.0,118.3
1220,0.8547945205479452,115.0,113.6
1221,0.8547945205479452,120.0,109.275
1222,0.8547945205479452,125.0,103.9
1223,0.8547945205479452,130.0,99.725
1224,0.8547945205479452,135.0,95.07499999999999
1225,0.8547945205479452,140.0,90.625
1226,0.8547945205479452,145.0,86.1
1227,0.8547945205479452,150.0,81.125
1228,0.8547945205479452,155.0,76.5
1229,0.8547945205479452,160.0,72.05
1230,0.8547945205479452,165.0,67.57499999999999
1231,0.8547945205479452,170.0,63.25
1232,0.8547945205479452,175.0,58.95
1233,0.8547945205479452,180.0,54.775000000000006
1234,0.8547945205479452,185.0,50.65
1235,0.8547945205479452,190.0,46.675
1236,0.8547945205479452,195.0,42.85
1237,0.8547945205479452,200.0,39.125
1238,0.8547945205479452,205.0,35.55
1239,0.8547945205479452,210.0,32.15
1240,0.8547945205479452,215.0,28.950000000000003
1241,0.8547945205479452,220.0,25.9
1242,0.8547945205479452,225.0,23.049999999999997
1243,0.8547945205479452,230.0,20.475
1244,0.8547945205479452,235.0,18.049999999999997
1245,0.8547945205479452,240.0,15.825
1246,0.8547945205479452,245.0,13.825
1247,0.8547945205479452,250.0,12.024999999999999
1248,0.8547945205479452,255.0,10.4
1249,0.8547945205479452,260.0,8.975000000000001
1250,0.8547945205479452,265.0,7.725
1251,0.8547945205479452,270.0,6.625
1252,0.8547945205479452,275.0,5.625
1253,0.8547945205479452,280.0,4.825
1254,0.8547945205479452,285.0,4.125
1255,0.8547945205479452,290.0,3.5
1256,0.8547945205479452,295.0,2.99
1257,0.8547945205479452,300.0,2.535
1258,0.8547945205479452,305.0,2.1550000000000002
1259,0.8547945205479452,310.0,1.84
1260,0.8547945205479452,320.0,1.35
1261,0.8547945205479452,330.0,1.0
1262,0.8547945205479452,340.0,0.76
1263,0.8547945205479452,350.0,0.5800000000000001
1323,1.104109589041096,5.0,0.0
1324,1.104109589041096,35.0,190.075
1325,1.104109589041096,40.0,185.47500000000002
1326,1.104109589041096,50.0,175.95
1327,1.104109589041096,55.0,174.47500000000002
1328,1.104109589041096,60.0,169.325
1329,1.104109589041096,65.0,160.225
1330,1.104109589041096,70.0,157.22500000000002
